id,intent,colloquial_query,canonical_query,rewrite_suggestion,slots,ontology_terms,source_hint,quality
INSQ000273,CLAIM_PROCESS,请问现金价值高产品的理赔须知怎么说？？ ,增额终身寿险产品的理赔须知如何表述？,增额终身寿险产品的理赔须知如何表述？,"{""product_name"": ""颐养增额终身寿险"", ""product_line"": ""增额终身寿险"", ""version_year"": """", ""field"": ""保费/费率"", ""benefit_type"": ""生存金短期返还(≤5年)""}","[""增额终身寿险"", ""生存金短期返还(≤5年)"", ""保费/费率""]",颐养增额终身寿险,from_filename+limited_pdf
INSQ000274,PREMIUM_RATE,能不能增额寿的费率表如何阅读？,增额终身寿险的费率表如何阅读？,增额终身寿险的费率表如何阅读？,"{""product_name"": ""颐养增额终身寿险"", ""product_line"": ""增额终身寿险"", ""version_year"": """", ""field"": ""等待期"", ""benefit_type"": ""保费豁免""}","[""增额终身寿险"", ""保费豁免"", ""等待期""]",颐养增额终身寿险,from_filename+limited_pdf
INSQ000275,PREMIUM_RATE,请问现金值高的费率表如何阅读？？,增额终身寿险的费率表如何阅读？,增额终身寿险的费率表如何阅读？,"{""product_name"": ""颐养增额终身寿险"", ""product_line"": ""增额终身寿险"", ""version_year"": """", ""field"": ""等待期"", ""benefit_type"": ""保费豁免""}","[""增额终身寿险"", ""保费豁免"", ""等待期""]",颐养增额终身寿险,from_filename+limited_pdf
INSQ000276,PREMIUM_RATE,想了解下增额终身寿险的费率表如何阅读？？,增额终身寿险的费率表如何阅读？,增额终身寿险的费率表如何阅读？,"{""product_name"": ""颐养增额终身寿险"", ""product_line"": ""增额终身寿险"", ""version_year"": """", ""field"": ""等待期"", ""benefit_type"": ""保费豁免""}","[""增额终身寿险"", ""保费豁免"", ""等待期""]",颐养增额终身寿险,from_filename+limited_pdf
INSQ000277,ELIGIBILITY,颐养现金价值高的等待期与犹豫期分别多少？,颐养增额终身寿险的等待期与犹豫期分别是多少？,颐养增额终身寿险的等待期与犹豫期分别是多少？,"{""product_name"": ""颐养增额终身寿险"", ""product_line"": ""增额终身寿险"", ""version_year"": """", ""field"": ""等待期"", ""benefit_type"": ""重疾保障""}","[""增额终身寿险"", ""重疾保障"", ""等待期""]",颐养增额终身寿险,from_filename+limited_pdf
INSQ000278,ELIGIBILITY,麻烦帮我查查颐养增额的等怠期与犹豫期分别多少？,颐养增额终身寿险的等待期与犹豫期分别是多少？,颐养增额终身寿险的等待期与犹豫期分别是多少？,"{""product_name"": ""颐养增额终身寿险"", ""product_line"": ""增额终身寿险"", ""version_year"": """", ""field"": ""等待期"", ""benefit_type"": ""重疾保障""}","[""增额终身寿险"", ""重疾保障"", ""等待期""]",颐养增额终身寿险,from_filename+limited_pdf
INSQ000279,ELIGIBILITY,麻烦帮我查查颐养增额终身寿的等待期与犹豫期分别多少？？,颐养增额终身寿险的等待期与犹豫期分别是多少？,颐养增额终身寿险的等待期与犹豫期分别是多少？,"{""product_name"": ""颐养增额终身寿险"", ""product_line"": ""增额终身寿险"", ""version_year"": """", ""field"": ""等待期"", ""benefit_type"": ""重疾保障""}","[""增额终身寿险"", ""重疾保障"", ""等待期""]",颐养增额终身寿险,from_filename+limited_pdf
INSQ000280,ELIGIBILITY,我想问问如意终身寿险2023版的投保年龄多少？ 要简单点,如意终身寿险2023版的投保年龄是多少？,如意终身寿险2023版的投保年龄是多少？,"{""product_name"": ""如意终身寿险"", ""product_line"": ""终身寿险"", ""version_year"": ""2023"", ""field"": ""交费年期"", ""benefit_type"": ""CCRC资格权益""}","[""终身寿险"", ""CCRC资格权益"", ""交费年期""]",如意终身寿险,from_filename+limited_pdf
INSQ000281,ELIGIBILITY,我想问问如意寿险2023版的投保年龄多少？？ 尽量说人话,如意终身寿险2023版的投保年龄是多少？,如意终身寿险2023版的投保年龄是多少？,"{""product_name"": ""如意终身寿险"", ""product_line"": ""终身寿险"", ""version_year"": ""2023"", ""field"": ""交费年期"", ""benefit_type"": ""CCRC资格权益""}","[""终身寿险"", ""CCRC资格权益"", ""交费年期""]",如意终身寿险,from_filename+limited_pdf
INSQ000282,ELIGIBILITY,有没有如意终寿2023版的年龄范围多少？,如意终身寿险2023版的投保年龄是多少？,如意终身寿险2023版的投保年龄是多少？,"{""product_name"": ""如意终身寿险"", ""product_line"": ""终身寿险"", ""version_year"": ""2023"", ""field"": ""交费年期"", ""benefit_type"": ""CCRC资格权益""}","[""终身寿险"", ""CCRC资格权益"", ""交费年期""]",如意终身寿险,from_filename+limited_pdf
INSQ000283,ELIGIBILITY,请问如意终身寿的投保年龄上下限与职业要求？,如意终身寿险的投保年龄上下限与职业要求？,如意终身寿险的投保年龄上下限与职业要求？,"{""product_name"": ""如意终身寿险"", ""product_line"": ""终身寿险"", ""version_year"": ""2023"", ""field"": ""理赔流程"", ""benefit_type"": ""重疾保障""}","[""终身寿险"", ""重疾保障"", ""理赔流程""]",如意终身寿险,from_filename+limited_pdf
INSQ000284,ELIGIBILITY,想了解下如意终身寿险的投保年龄上下限与职业要求？,如意终身寿险的投保年龄上下限与职业要求？,如意终身寿险的投保年龄上下限与职业要求？,"{""product_name"": ""如意终身寿险"", ""product_line"": ""终身寿险"", ""version_year"": ""2023"", ""field"": ""理赔流程"", ""benefit_type"": ""重疾保障""}","[""终身寿险"", ""重疾保障"", ""理赔流程""]",如意终身寿险,from_filename+limited_pdf
INSQ000285,ELIGIBILITY,有没有如意终寿的投保年龄上下限与职业要求？,如意终身寿险的投保年龄上下限与职业要求？,如意终身寿险的投保年龄上下限与职业要求？,"{""product_name"": ""如意终身寿险"", ""product_line"": ""终身寿险"", ""version_year"": ""2023"", ""field"": ""理赔流程"", ""benefit_type"": ""重疾保障""}","[""终身寿险"", ""重疾保障"", ""理赔流程""]",如意终身寿险,from_filename+limited_pdf
INSQ000286,PREMIUM_RATE,看看如意终身寿的保费/费率如何测算？,如意终身寿险的保费/费率如何测算？,如意终身寿险的保费/费率如何测算？,"{""product_name"": ""如意终身寿险"", ""product_line"": ""终身寿险"", ""version_year"": ""2023"", ""field"": ""投保年龄"", ""benefit_type"": ""生存金短期返还(≤5年)""}","[""终身寿险"", ""生存金短期返还(≤5年)"", ""投保年龄""]",如意终身寿险,from_filename+limited_pdf
INSQ000287,PREMIUM_RATE,麻烦帮我查查如意终身寿的保费/费率如何测算？,如意终身寿险的保费/费率如何测算？,如意终身寿险的保费/费率如何测算？,"{""product_name"": ""如意终身寿险"", ""product_line"": ""终身寿险"", ""version_year"": ""2023"", ""field"": ""投保年龄"", ""benefit_type"": ""生存金短期返还(≤5年)""}","[""终身寿险"", ""生存金短期返还(≤5年)"", ""投保年龄""]",如意终身寿险,from_filename+limited_pdf
INSQ000288,PREMIUM_RATE,请问如意终身寿险的多少钱如何测算？,如意终身寿险的保费/费率如何测算？,如意终身寿险的保费/费率如何测算？,"{""product_name"": ""如意终身寿险"", ""product_line"": ""终身寿险"", ""version_year"": ""2023"", ""field"": ""投保年龄"", ""benefit_type"": ""生存金短期返还(≤5年)""}","[""终身寿险"", ""生存金短期返还(≤5年)"", ""投保年龄""]",如意终身寿险,from_filename+limited_pdf
INSQ000295,BENEFIT_RETURN,包含意外身故/伤残的终身寿险产品有啥？,包含意外保障的终身寿险产品有哪些？,包含意外保障的终身寿险产品有哪些？,"{""product_name"": ""如意终身寿险"", ""product_line"": ""终身寿险"", ""version_year"": ""2023"", ""field"": ""保费/费率"", ""benefit_type"": ""意外保障""}","[""终身寿险"", ""意外保障"", ""保费/费率""]",如意终身寿险,from_filename+limited_pdf
INSQ000296,BENEFIT_RETURN,包含意外保障的终身寿产品有啥？？ 尽量说人话,包含意外保障的终身寿险产品有哪些？,包含意外保障的终身寿险产品有哪些？,"{""product_name"": ""如意终身寿险"", ""product_line"": ""终身寿险"", ""version_year"": ""2023"", ""field"": ""保费/费率"", ""benefit_type"": ""意外保障""}","[""终身寿险"", ""意外保障"", ""保费/费率""]",如意终身寿险,from_filename+limited_pdf
INSQ000297,BENEFIT_RETURN,包含意外身故/伤残的终寿产品有啥？？ 尽量说人话,包含意外保障的终身寿险产品有哪些？,包含意外保障的终身寿险产品有哪些？,"{""product_name"": ""如意终身寿险"", ""product_line"": ""终身寿险"", ""version_year"": ""2023"", ""field"": ""保费/费率"", ""benefit_type"": ""意外保障""}","[""终身寿险"", ""意外保障"", ""保费/费率""]",如意终身寿险,from_filename+limited_pdf
INSQ000298,BENEFIT_RETURN,如意终寿是否包含现金价值？？,如意终身寿险是否包含现金价值？,如意终身寿险是否包含现金价值？,"{""product_name"": ""如意终身寿险"", ""product_line"": ""终身寿险"", ""version_year"": ""2023"", ""field"": ""等待期"", ""benefit_type"": ""现金价值""}","[""终身寿险"", ""现金价值"", ""等待期""]",如意终身寿险,from_filename+limited_pdf
INSQ000299,BENEFIT_RETURN,看看如意寿险是否包含现金价值？？ 给业务能懂的说法,如意终身寿险是否包含现金价值？,如意终身寿险是否包含现金价值？,"{""product_name"": ""如意终身寿险"", ""product_line"": ""终身寿险"", ""version_year"": ""2023"", ""field"": ""等待期"", ""benefit_type"": ""现金价值""}","[""终身寿险"", ""现金价值"", ""等待期""]",如意终身寿险,from_filename+limited_pdf
INSQ000300,BENEFIT_RETURN,如意终身寿是否包含现价？,如意终身寿险是否包含现金价值？,如意终身寿险是否包含现金价值？,"{""product_name"": ""如意终身寿险"", ""product_line"": ""终身寿险"", ""version_year"": ""2023"", ""field"": ""等待期"", ""benefit_type"": ""现金价值""}","[""终身寿险"", ""现金价值"", ""等待期""]",如意终身寿险,from_filename+limited_pdf
INSQ000301,POLICY_VALIDITY,我想问问如意终身寿2023版跟以前版本在交费年期上有什么差异？,如意终身寿险2023版与其他版本在交费年期上有什么差异？,如意终身寿险2023版与其他版本在交费年期上有什么差异？,"{""product_name"": ""如意终身寿险"", ""product_line"": ""终身寿险"", ""version_year"": ""2023"", ""field"": ""交费年期"", ""benefit_type"": ""年金领取""}","[""终身寿险"", ""年金领取"", ""交费年期""]",如意终身寿险,from_filename+limited_pdf
INSQ000302,POLICY_VALIDITY,有没有如意终身寿险2023版跟以前版本在缴费年期上有什么差异？？ ,如意终身寿险2023版与其他版本在交费年期上有什么差异？,如意终身寿险2023版与其他版本在交费年期上有什么差异？,"{""product_name"": ""如意终身寿险"", ""product_line"": ""终身寿险"", ""version_year"": ""2023"", ""field"": ""交费年期"", ""benefit_type"": ""年金领取""}","[""终身寿险"", ""年金领取"", ""交费年期""]",如意终身寿险,from_filename+limited_pdf
INSQ000303,POLICY_VALIDITY,有没有如意终身寿险2023版跟以前版本在交费年期上有什么差异？,如意终身寿险2023版与其他版本在交费年期上有什么差异？,如意终身寿险2023版与其他版本在交费年期上有什么差异？,"{""product_name"": ""如意终身寿险"", ""product_line"": ""终身寿险"", ""version_year"": ""2023"", ""field"": ""交费年期"", ""benefit_type"": ""年金领取""}","[""终身寿险"", ""年金领取"", ""交费年期""]",如意终身寿险,from_filename+limited_pdf
INSQ000307,ELIGIBILITY,麻烦帮我查查康护长期长期护理2022版的年龄限制多少？？ 快速说下,康护长期护理保险2022版的投保年龄是多少？,康护长期护理保险2022版的投保年龄是多少？,"{""product_name"": ""康护长期护理保险"", ""product_line"": ""护理保险"", ""version_year"": ""2022"", ""field"": ""职业类别"", ""benefit_type"": ""红利/分红""}","[""护理保险"", ""红利/分红"", ""职业类别""]",康护长期护理保险,from_filename+limited_pdf
INSQ000308,ELIGIBILITY,有没有康护长期护理保险2022版的投保年龄多少？,康护长期护理保险2022版的投保年龄是多少？,康护长期护理保险2022版的投保年龄是多少？,"{""product_name"": ""康护长期护理保险"", ""product_line"": ""护理保险"", ""version_year"": ""2022"", ""field"": ""职业类别"", ""benefit_type"": ""红利/分红""}","[""护理保险"", ""红利/分红"", ""职业类别""]",康护长期护理保险,from_filename+limited_pdf
INSQ000309,ELIGIBILITY,康护长期护理保险2022版的可投年龄多少？,康护长期护理保险2022版的投保年龄是多少？,康护长期护理保险2022版的投保年龄是多少？,"{""product_name"": ""康护长期护理保险"", ""product_line"": ""护理保险"", ""version_year"": ""2022"", ""field"": ""职业类别"", ""benefit_type"": ""红利/分红""}","[""护理保险"", ""红利/分红"", ""职业类别""]",康护长期护理保险,from_filename+limited_pdf
INSQ000313,ELIGIBILITY,能不能养老/年金产品中，费率一般如何约定？？ 尽量说人话,养老/年金产品中，保费/费率一般如何约定？,养老/年金产品中，保费/费率一般如何约定？,"{""product_name"": ""康护长期护理保险"", ""product_line"": ""护理保险"", ""version_year"": ""2022"", ""field"": ""保费/费率"", ""benefit_type"": ""保费豁免""}","[""护理保险"", ""保费豁免"", ""保费/费率""]",康护长期护理保险,from_filename+limited_pdf
INSQ000314,ELIGIBILITY,有没有养老/年金产品中，保费/费率一般如何约定？,养老/年金产品中，保费/费率一般如何约定？,养老/年金产品中，保费/费率一般如何约定？,"{""product_name"": ""康护长期护理保险"", ""product_line"": ""护理保险"", ""version_year"": ""2022"", ""field"": ""保费/费率"", ""benefit_type"": ""保费豁免""}","[""护理保险"", ""保费豁免"", ""保费/费率""]",康护长期护理保险,from_filename+limited_pdf
